fecha,demanda_total,prioritaria,industria,usinas,exportaciones,iny_tgs,iny_tgn,iny_enarsa,iny_gpm,iny_bolivia,iny_escobar,iny_total,linepack_tgs,var_linepack_tgs,lim_inf_tgs,lim_sup_tgs,linepack_tgn,var_linepack_tgn,lim_inf_tgn,lim_sup_tgn,linepack_total,var_linepack_total,lim_inf_total,lim_sup_total,tramo_final_tgs,tf_lim_inf_tgs,tf_lim_sup_tgs,tramo_final_tgn,tf_lim_inf_tgn,tf_lim_sup_tgn,temp_min_ba,temp_max_ba,temp_prom_ba,temp_min_esquel,temp_max_esquel,temp_prom_esquel,cammesa_gas,cammesa_gasoil,cammesa_fueloil,cammesa_carbon,cammesa_total,gnc,combustible,ajuste,origen_dato,estado_tgn,cammesa_gas_est,cammesa_gasoil_est,cammesa_fueloil_est,cammesa_carbon_est
2025-04-21,114.9,33.7,29.4,,6.0,66.4,27.3,21.2,0.0,0.0,0.0,114.9,,,,,,,,,336.4,,,,,,,,,,12.0,21.0,16.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-22,117.9,33.6,32.3,,5.0,68.5,28.2,21.2,0.0,0.0,0.0,117.9,,,,,,,,,341.6,,,,,,,,,,15.0,23.0,19.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-23,122.3,33.3,33.7,,7.0,71.6,29.5,21.2,0.0,0.0,0.0,122.3,,,,,,,,,343.8,,,,,,,,,,16.0,25.0,20.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-24,121.3,33.2,33.8,,7.5,70.9,29.2,21.2,0.0,0.0,0.0,121.3,,,,,,,,,344.7,,,,,,,,,,16.0,22.0,19.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-25,117.1,33.1,35.0,,5.0,68.0,27.9,21.2,0.0,0.0,0.0,117.1,,,,,,,,,346.7,,,,,,,,,,16.0,24.0,20.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-26,118.0,32.1,36.6,,8.0,68.6,28.2,21.2,0.0,0.0,0.0,118.0,,,,,,,,,351.5,,,,,,,,,,15.0,20.0,17.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-27,113.6,31.4,36.4,,8.0,65.5,26.9,21.2,0.0,0.0,0.0,113.6,,,,,,,,,358.1,,,,,,,,,,10.0,22.0,16.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-28,131.3,35.7,37.1,,11.0,78.0,32.1,21.2,0.0,0.0,0.0,131.3,,,,,,,,,364.0,,,,,,,,,,8.0,20.0,14.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-29,128.3,35.1,35.1,,10.0,75.9,31.2,21.2,0.0,0.0,0.0,128.3,,,,,,,,,356.8,,,,,,,,,,10.0,23.0,16.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-04-30,129.1,35.2,34.5,,12.0,76.5,31.4,21.2,0.0,0.0,0.0,129.1,,,,,,,,,350.8,,,,,,,,,,11.0,24.0,17.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-01,113.4,31.9,32.8,,7.8,65.3,26.9,21.2,0.0,0.0,0.0,113.4,,,,,,,,,352.4,,,,,,,,,,12.0,23.0,17.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-02,115.1,30.3,33.3,,8.3,66.5,27.4,21.2,0.0,0.0,0.0,115.1,,,,,,,,,366.3,,,,,,,,,,14.0,24.0,19.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-03,112.7,29.0,33.3,,8.3,64.8,26.7,21.2,0.0,0.0,0.0,112.7,,,,,,,,,358.8,,,,,,,,,,13.0,25.0,19.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-04,113.4,32.0,33.1,,8.3,65.3,26.9,21.2,0.0,0.0,0.0,113.4,,,,,,,,,357.4,,,,,,,,,,18.0,26.0,22.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-05,127.3,36.4,34.7,,10.0,75.2,30.9,21.2,0.0,0.0,0.0,127.3,,,,,,,,,363.8,,,,,,,,,,16.0,19.0,17.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-06,117.7,33.7,33.4,,4.8,68.4,28.1,21.2,0.0,0.0,0.0,117.7,,,,,,,,,359.1,,,,,,,,,,18.0,23.0,20.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-07,129.2,38.3,34.7,,6.3,76.5,31.5,21.2,0.0,0.0,0.0,129.2,,,,,,,,,355.7,,,,,,,,,,17.0,22.0,19.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-08,130.0,37.6,34.1,,9.3,77.1,31.7,21.2,0.0,0.0,0.0,130.0,,,,,,,,,350.6,,,,,,,,,,18.0,22.0,20.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-09,121.7,37.7,34.2,,9.3,71.2,29.3,21.2,0.0,0.0,0.0,121.7,,,,,,,,,345.0,,,,,,,,,,15.0,21.0,18.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-10,113.3,33.6,33.8,,9.4,65.3,26.8,21.2,0.0,0.0,0.0,113.3,,,,,,,,,346.6,,,,,,,,,,14.0,22.0,18.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-11,110.2,32.8,33.5,,8.4,63.1,25.9,21.2,0.0,0.0,0.0,110.2,,,,,,,,,353.7,,,,,,,,,,11.0,21.0,16.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-12,118.2,35.1,34.8,,8.4,68.7,28.3,21.2,0.0,0.0,0.0,118.2,,,,,,,,,365.2,,,,,,,,,,13.0,21.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-13,122.1,36.0,34.9,,9.3,71.5,29.4,21.2,0.0,0.0,0.0,122.1,,,,,,,,,364.2,,,,,,,,,,13.0,21.0,17.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-14,123.7,37.6,34.1,,6.3,72.6,29.9,21.2,0.0,0.0,0.0,123.7,,,,,,,,,359.2,,,,,,,,,,17.0,25.0,21.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-15,124.3,34.2,35.0,,8.3,73.1,30.0,21.2,0.0,0.0,0.0,124.3,,,,,,,,,355.9,,,,,,,,,,20.0,24.0,22.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-16,120.8,34.0,34.9,,6.3,70.6,29.0,21.2,0.0,0.0,0.0,120.8,,,,,,,,,351.0,,,,,,,,,,19.0,23.0,21.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-17,111.2,30.9,33.6,,9.2,63.8,26.2,21.2,0.0,0.0,0.0,111.2,,,,,,,,,356.5,,,,,,,,,,18.0,23.0,20.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-18,108.6,34.3,33.4,,7.2,61.9,25.5,21.2,0.0,0.0,0.0,108.6,,,,,,,,,366.6,,,,,,,,,,13.0,18.0,15.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-19,131.8,43.9,34.9,,6.2,78.4,32.2,21.2,0.0,0.0,0.0,131.8,,,,,,,,,370.7,,,,,,,,,,10.0,15.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-20,136.5,48.5,35.3,,5.4,81.7,33.6,21.2,0.0,0.0,0.0,136.5,,,,,,,,,357.9,,,,,,,,,,6.0,16.0,11.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-21,143.1,55.4,35.5,,5.4,86.4,35.5,21.2,0.0,0.0,0.0,143.1,,,,,,,,,342.7,,,,,,,,,,9.0,15.0,12.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-22,149.1,57.2,36.5,,7.4,90.6,37.3,21.2,0.0,0.0,0.0,149.1,,,,,,,,,333.7,,,,,,,,,,7.0,16.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-23,142.2,55.1,37.0,,7.4,85.8,35.2,21.2,0.0,0.0,0.0,142.2,,,,,,,,,327.8,,,,,,,,,,11.0,15.0,13.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-24,130.5,49.9,35.0,,7.4,77.5,31.8,21.2,0.0,0.0,0.0,130.5,,,,,,,,,330.6,,,,,,,,,,13.0,16.0,14.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-25,124.6,46.5,34.6,,7.4,73.3,30.1,21.2,0.0,0.0,0.0,124.6,,,,,,,,,340.1,,,,,,,,,,13.0,18.0,15.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-26,140.1,52.3,35.8,,7.7,84.3,34.6,21.2,0.0,0.0,0.0,140.1,,,,,,,,,351.4,,,,,,,,,,15.0,20.0,17.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-27,140.7,57.4,35.0,,6.7,84.7,34.8,21.2,0.0,0.0,0.0,140.7,,,,,,,,,355.8,,,,,,,,,,12.0,18.0,15.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-28,145.0,63.6,35.8,,6.9,87.7,36.1,21.2,0.0,0.0,0.0,145.0,,,,,,,,,352.2,,,,,,,,,,7.0,12.0,9.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-29,148.3,68.9,35.8,,7.0,90.1,37.0,21.2,0.0,0.0,0.0,148.3,,,,,,,,,345.5,,,,,,,,,,5.0,12.0,8.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-30,151.9,73.2,35.5,,5.0,92.6,38.1,21.2,0.0,0.0,0.0,151.9,,,,,,,,,338.6,,,,,,,,,,6.0,15.0,10.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-05-31,146.1,68.1,34.2,,6.0,88.5,36.4,21.2,0.0,0.0,0.0,146.1,,,,,,,,,336.3,,,,,,,,,,7.0,16.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-01,136.8,63.0,34.1,,4.3,81.9,33.7,21.2,0.0,0.0,0.0,136.8,,,,,,,,,340.9,,,,,,,,,,4.0,16.0,10.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-02,146.5,66.8,34.6,,6.5,88.8,36.5,21.2,0.0,0.0,0.0,146.5,,,,,,,,,349.7,,,,,,,,,,9.0,18.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-03,148.8,64.4,34.7,,6.5,90.4,37.2,21.2,0.0,0.0,0.0,148.8,,,,,,,,,350.1,,,,,,,,,,8.0,18.0,13.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-04,145.7,63.2,35.4,,4.4,88.2,36.3,21.2,0.0,0.0,0.0,145.7,,,,,,,,,351.6,,,,,,,,,,11.0,19.0,15.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-05,154.2,64.8,35.5,,7.0,94.3,38.7,21.2,0.0,0.0,0.0,154.2,,,,,,,,,352.4,,,,,,,,,,8.0,15.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-06,157.3,63.5,35.0,,7.0,96.5,39.6,21.2,0.0,0.0,0.0,157.3,,,,,,,,,347.4,,,,,,,,,,5.0,18.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-07,148.8,62.6,34.3,,4.5,90.4,37.2,21.2,0.0,0.0,0.0,148.8,,,,,,,,,342.9,,,,,,,,,,7.0,17.0,12.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-08,140.8,59.9,34.0,,4.5,84.8,34.8,21.2,0.0,0.0,0.0,140.8,,,,,,,,,343.2,,,,,,,,,,8.0,16.0,12.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-09,154.4,68.2,35.1,,6.5,94.4,38.8,21.2,0.0,0.0,0.0,154.4,,,,,,,,,352.2,,,,,,,,,,7.0,15.0,11.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-10,154.8,68.0,35.4,,5.5,94.7,38.9,21.2,0.0,0.0,0.0,154.8,,,,,,,,,344.2,,,,,,,,,,5.0,16.0,10.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-11,151.8,67.5,34.9,,7.0,92.6,38.0,21.2,0.0,0.0,0.0,151.8,,,,,,,,,339.9,,,,,,,,,,9.0,16.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-12,149.4,68.9,35.1,,5.5,90.9,37.3,21.2,0.0,0.0,0.0,149.4,,,,,,,,,335.9,,,,,,,,,,11.0,18.0,14.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-13,151.0,69.0,34.9,,6.5,92.0,37.8,21.2,0.0,0.0,0.0,151.0,,,,,,,,,337.0,,,,,,,,,,11.0,15.0,13.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-14,144.6,65.7,34.2,,6.5,87.5,35.9,21.2,0.0,0.0,0.0,144.6,,,,,,,,,334.4,,,,,,,,,,11.0,13.0,12.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-15,141.2,64.8,33.9,,6.5,85.0,35.0,21.2,0.0,0.0,0.0,141.2,,,,,,,,,335.2,,,,,,,,,,5.0,13.0,9.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-16,141.2,65.6,34.5,,3.0,85.0,35.0,21.2,0.0,0.0,0.0,141.2,,,,,,,,,345.5,,,,,,,,,,7.0,16.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-17,156.4,70.3,35.2,,4.0,95.8,39.4,21.2,0.0,0.0,0.0,156.4,,,,,,,,,351.7,,,,,,,,,,11.0,16.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-18,165.1,73.4,36.4,,6.5,102.0,41.9,21.2,0.0,0.0,0.0,165.1,,,,,,,,,344.8,,,,,,,,,,5.0,15.0,10.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-19,163.2,75.7,35.9,,6.5,100.6,41.4,21.2,0.0,0.0,0.0,163.2,,,,,,,,,342.3,,,,,,,,,,6.0,17.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-20,159.9,74.1,35.3,,6.5,98.3,40.4,21.2,0.0,0.0,0.0,159.9,,,,,,,,,343.1,,,,,,,,,,6.0,16.0,11.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-21,153.3,71.2,34.5,,6.5,93.6,38.5,21.2,0.0,0.0,0.0,153.3,,,,,,,,,344.8,,,,,,,,,,8.0,17.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-22,147.3,70.3,34.0,,6.5,89.4,36.7,21.2,0.0,0.0,0.0,147.3,,,,,,,,,346.7,,,,,,,,,,8.0,15.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-23,166.0,83.5,35.5,,6.5,102.6,42.2,21.2,0.0,0.0,0.0,166.0,,,,,,,,,352.6,,,,,,,,,,3.0,9.0,6.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-24,158.9,83.8,34.7,,6.7,97.6,40.1,21.2,0.0,0.0,0.0,158.9,,,,,,,,,342.6,,,,,,,,,,2.0,12.0,7.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-25,158.1,86.1,35.3,,6.9,97.0,39.9,21.2,0.0,0.0,0.0,158.1,,,,,,,,,341.9,,,,,,,,,,8.0,15.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-26,153.7,82.8,34.6,,7.1000000000000005,93.9,38.6,21.2,0.0,0.0,0.0,153.7,,,,,,,,,342.9,,,,,,,,,,3.0,14.0,8.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-27,156.9,84.7,34.6,,7.1,96.2,39.5,21.2,0.0,0.0,0.0,156.9,,,,,,,,,345.2,,,,,,,,,,4.0,15.0,9.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-28,151.2,79.8,33.3,,7.1,92.1,37.9,21.2,0.0,0.0,0.0,151.2,,,,,,,,,342.9,,,,,,,,,,3.0,14.0,8.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-29,150.1,80.1,33.1,,7.1,91.4,37.5,21.2,0.0,0.0,0.0,150.1,,,,,,,,,340.6,,,,,,,,,,5.0,9.0,7.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-06-30,164.1,91.8,34.5,,7.0,101.3,41.6,21.2,0.0,0.0,0.0,164.1,,,,,,,,,337.6,,,,,,,,,,2.0,8.0,5.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-01,157.5,93.7,32.1,,0.8,96.6,39.7,21.2,0.0,0.0,0.0,157.5,,,,,,,,,325.2,,,,,,,,,,-0.4,7.4,3.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-02,156.6,97.3,27.6,,0.7,96.0,39.4,21.2,0.0,0.0,0.0,156.6,,,,,,,,,319.2,,,,,,,,,,1.2,8.1,4.6,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-03,157.4,94.2,30.9,,1.8,96.5,39.7,21.2,0.0,0.0,0.0,157.4,,,,,,,,,327.6,,,,,,,,,,4.0,12.0,8.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-04,149.8,93.6,23.7,,3.5,91.1,37.5,21.2,0.0,0.0,0.0,149.8,,,,,,,,,344.6,,,,,,,,,,8.0,15.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-05,152.4,83.1,29.6,,5.0,93.0,38.2,21.2,0.0,0.0,0.0,152.4,,,,,,,,,349.3,,,,,,,,,,8.0,14.0,11.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-06,150.2,74.0,30.3,,6.5,91.4,37.6,21.2,0.0,0.0,0.0,150.2,,,,,,,,,351.2,,,,,,,,,,8.0,13.0,10.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-08,162.4,75.4,33.3,,6.8,100.1,41.1,21.2,0.0,0.0,0.0,162.4,,,,,,,,,356.2,,,,,,,,,,8.0,17.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-09,150.6,67.6,33.8,,7.6,91.7,37.7,21.2,0.0,0.0,0.0,150.6,,,,,,,,,351.5,,,,,,,,,,9.0,17.0,13.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-10,154.6,66.4,34.7,,7.6,94.5,38.9,21.2,0.0,0.0,0.0,154.6,,,,,,,,,351.9,,,,,,,,,,11.0,16.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-11,151.8,65.4,33.2,,8.1,92.6,38.0,21.2,0.0,0.0,0.0,151.8,,,,,,,,,342.9,,,,,,,,,,10.0,17.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-12,144.3,62.4,32.2,,8.0,87.2,35.9,21.2,0.0,0.0,0.0,144.3,,,,,,,,,342.1,,,,,,,,,,11.0,19.0,15.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-13,138.8,57.3,32.5,,7.5,83.3,34.3,21.2,0.0,0.0,0.0,138.8,,,,,,,,,347.2,,,,,,,,,,11.0,18.0,14.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-14,149.9,63.0,33.7,,8.1,91.2,37.5,21.2,0.0,0.0,0.0,149.9,,,,,,,,,357.4,,,,,,,,,,10.0,15.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-15,147.4,61.7,33.9,,7.5,89.4,36.8,21.2,0.0,0.0,0.0,147.4,,,,,,,,,357.3,,,,,,,,,,13.0,19.0,16.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-16,152.3,69.5,32.6,,7.1,92.9,38.2,21.2,0.0,0.0,0.0,152.3,,,,,,,,,362.5,,,,,,,,,,11.0,17.0,14.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-17,157.1,70.3,34.7,,7.1,96.3,39.6,21.2,0.0,0.0,0.0,157.1,,,,,,,,,354.9,,,,,,,,,,7.0,14.0,10.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-18,158.2,71.2,34.0,,7.1,97.1,39.9,21.2,0.0,0.0,0.0,158.2,,,,,,,,,347.9,,,,,,,,,,5.0,16.0,10.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-19,145.4,61.9,33.3,,7.6,88.0,36.2,21.2,0.0,0.0,0.0,145.4,,,,,,,,,348.2,,,,,,,,,,7.0,17.0,12.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-20,141.6,59.4,33.0,,7.6,85.3,35.1,21.2,0.0,0.0,0.0,141.6,,,,,,,,,354.8,,,,,,,,,,9.0,19.0,14.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-21,158.1,68.6,34.2,,7.6,97.0,39.9,21.2,0.0,0.0,0.0,158.1,,,,,,,,,365.0,,,,,,,,,,11.0,19.0,15.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-22,158.0,68.8,34.7,,7.6,96.9,39.9,21.2,0.0,0.0,0.0,158.0,,,,,,,,,364.4,,,,,,,,,,10.0,16.0,13.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-23,161.7,74.0,34.4,,7.8,99.6,40.9,21.2,0.0,0.0,0.0,161.7,,,,,,,,,352.8,,,,,,,,,,6.0,12.0,9.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-24,158.6,75.4,34.3,,8.0,97.4,40.0,21.2,0.0,0.0,0.0,158.6,,,,,,,,,344.6,,,,,,,,,,8.0,14.0,11.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-25,156.8,75.8,34.6,,7.0,96.1,39.5,21.2,0.0,0.0,0.0,156.8,,,,,,,,,342.6,,,,,,,,,,11.0,15.0,13.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-26,150.8,74.5,33.4,,7.0,91.8,37.8,21.2,0.0,0.0,0.0,150.8,,,,,,,,,344.9,,,,,,,,,,8.0,12.0,10.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-27,150.1,74.0,33.3,,7.0,91.4,37.5,21.2,0.0,0.0,0.0,150.1,,,,,,,,,341.3,,,,,,,,,,7.0,12.0,9.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-28,155.5,82.1,34.5,,7.6,95.2,39.1,21.2,0.0,0.0,0.0,155.5,,,,,,,,,345.2,,,,,,,,,,8.0,14.0,11.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-29,156.4,75.6,34.2,,7.1,95.8,39.4,21.2,0.0,0.0,0.0,156.4,,,,,,,,,351.1,,,,,,,,,,8.0,16.0,12.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-30,156.5,72.7,34.5,,7.1,95.9,39.4,21.2,0.0,0.0,0.0,156.5,,,,,,,,,346.8,,,,,,,,,,10.0,17.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-07-31,149.7,66.7,34.6,,7.6,91.1,37.4,21.2,0.0,0.0,0.0,149.7,,,,,,,,,347.4,,,,,,,,,,12.0,20.0,16.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-01,149.5,65.8,33.9,,8.1,90.9,37.4,21.2,0.0,0.0,0.0,149.5,,,,,,,,,351.1,,,,,,,,,,15.0,17.0,16.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-02,139.8,59.8,32.0,,8.1,84.1,34.5,21.2,0.0,0.0,0.0,139.8,,,,,,,,,359.8,,,,,,,,,,13.0,17.0,15.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-03,139.9,62.2,31.7,,8.1,84.1,34.6,21.2,0.0,0.0,0.0,139.9,,,,,,,,,370.3,,,,,,,,,,9.0,16.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-04,169.4,79.1,33.1,,7.1,105.0,43.2,21.2,0.0,0.0,0.0,169.4,,,,,,,,,372.1,,,,,,,,,,9.0,15.0,12.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-05,165.0,74.2,34.7,,7.6,101.9,41.9,21.2,0.0,0.0,0.0,165.0,,,,,,,,,369.5,,,,,,,,,,6.0,13.0,9.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-06,164.3,75.4,35.2,,7.5,101.4,41.7,21.2,0.0,0.0,0.0,164.3,,,,,,,,,363.7,,,,,,,,,,8.0,16.0,12.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-07,167.5,74.7,35.5,,7.5,103.7,42.6,21.2,0.0,0.0,0.0,167.5,,,,,,,,,358.3,,,,,,,,,,8.0,14.0,11.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-08,166.2,72.5,34.5,,7.5,102.8,42.2,21.2,0.0,0.0,0.0,166.2,,,,,,,,,351.0,,,,,,,,,,5.0,14.0,9.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-09,159.7,70.6,33.7,,7.5,98.2,40.3,21.2,0.0,0.0,0.0,159.7,,,,,,,,,352.1,,,,,,,,,,5.0,15.0,10.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-10,151.9,64.0,34.0,,7.5,92.6,38.1,21.2,0.0,0.0,0.0,151.9,,,,,,,,,355.4,,,,,,,,,,5.0,18.0,11.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-11,156.5,63.8,35.7,,7.6,95.9,39.4,21.2,0.0,0.0,0.0,156.5,,,,,,,,,361.1,,,,,,,,,,8.0,19.0,13.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-12,149.4,60.8,35.4,,8.0,90.9,37.3,21.2,0.0,0.0,0.0,149.4,,,,,,,,,367.0,,,,,,,,,,11.0,22.0,16.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-13,155.1,67.4,35.0,,8.0,94.9,39.0,21.2,0.0,0.0,0.0,155.1,,,,,,,,,370.0,,,,,,,,,,10.0,15.0,12.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-14,157.4,69.5,34.4,,8.0,96.5,39.7,21.2,0.0,0.0,0.0,157.4,,,,,,,,,360.8,,,,,,,,,,6.0,13.0,9.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-15,151.6,69.7,34.8,,4.5,92.4,38.0,21.2,0.0,0.0,0.0,151.6,,,,,,,,,356.3,,,,,,,,,,6.0,14.0,10.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-16,156.4,69.2,34.4,,6.5,95.8,39.4,21.2,0.0,0.0,0.0,156.4,,,,,,,,,350.7,,,,,,,,,,7.0,13.0,10.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-17,149.0,64.9,34.3,,6.5,90.6,37.2,21.2,0.0,0.0,0.0,149.0,,,,,,,,,352.7,,,,,,,,,,11.0,15.0,13.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-18,154.5,64.7,35.2,,6.5,94.5,38.8,21.2,0.0,0.0,0.0,154.5,,,,,,,,,364.3,,,,,,,,,,12.0,17.0,14.5,,,,,,,,,,,,RDS_ESTIMADO,,,,,
2025-08-19,154.4,63.7,34.6,,7.5,94.4,38.8,21.2,0.0,0.0,0.0,154.4,,,,,,,,,364.2,,,,,,,,,,14.0,16.0,15.0,,,,,,,,,,,,RDS_ESTIMADO,,,,,
